id,TEXT,LABEL
8011,Слишком долго ждали заказ.,Доставка негатив
9006,"Товар заказывал спицы чёрного цвета, вместо них прислали просто оцинкованные, возврат делать не стал.",Другой товар
378,Vv.,Неинформативный
3106,"Инструкции нет, неудобно. Кто не разбирается, тот не соберет. Качество нормальное.",Товар плохого качества
4803,Мырзабек сатушысына рахмет тез,Продавец
1335,"Вежливый продавец, спасибо за быстрое обслуживание",Продавец
12344,"покупала в магазине kiwano 100% подделка. всегда в оригинале маркировка на казахском языке! и запах не тот, почему подделку продаете?.",Подделка
13595,"Қолданғаныма 4, 5 күн болды жақсы тонер. Бетті жақсы ылғалдандырады.",Продукт
2716,"Заказала зеленый ковер, привезли коричневый.",Другой товар
8986,Товар дұрыс капталмаган сынып келді.,Товар или упаковка поврежден
8403,"Спасибо,большое за хорошее обслуживание.за быстрый сервис,за удобство.Все на высшем уровне.Молодцы.Отдельное спасибо Каспи.?",Продавец
7048,"Пришло, всё как я хотел! Не ожидал, что чехол снимается для стирки. Я в восторге.",Продукт
5446,Ничего общего с медицинским золотом не имеет. Сзади неравномерно разлит клей. Как будто самодельные.,Подделка
9623,"Уже шестая куколка в коллекции! Доставка раньше на два дня! Сами куклы очень красивые, качественные и оригинал! Спасибо этому продавцу и Каспи за возможность ухватить эти куклы, а то на них спрос кто успел тот успел.","Продукт,Каспи"
12659,разбит.,Товар или упаковка поврежден
11340,"клещи - дрянь полнейшая из 4-х купленных, 2-е клещей уже вышли из строя. нагрузки на клещи были минимальные. конструктивно ущербный товар.",Товар плохого качества
1811,"Для ребенка 4 лет очень интересная игрушка. Хорошо бы ещё инструкцию приложили. Без неё создаётся впечатление, что не все функции работают. Например кнопки запись и воспроизведение не производят никакого действия. Или эта функция не работает, или мы что то делаем неправильно. Ребенку не принципиально это, но было бы неплохо разобраться во всех функциях устройства.",Товар плохого качества
6322,"Первый раз заказала яйца этого производителя и вот такое разочарование: В упаковке вместо 20 штук, было 19! Упаковка вроде фабричная, сами яйца крупные свежие, сделала фото даты упаковки, может так определят кто не доложил одно яйцо.",Неполная комплектация
8982,Товар доставили другой.,Другой товар
11525,"майка маломерка, на 54 вообще не тянет.",Товар плохого качества
9169,"Товар соответствует цене. Но очень печально. Магазин возврат отклонил. Сказали пломбы нет. Я зашла в Егов. И прочитала, данный товар имею право вернуть. Так как целостность сохранена.","Неинформативный,Возврат"
1894,"Доставили быстро, удочка выглядит круто, минус только что купили за 30, а на удочке почему то написано 19 тыс. А в целом все круто.",Цена
10329,"Я расстроена, столько лет пользуюсь этим спреем и пришла конкретная подделка жидкая и запах совсем не тот и не дает нужный результат. Даже качество флакона другое совсем. Разочарована полностью. Не рекомендую.",Подделка
4661,"Менеджермен жұмыс жасаңыздар, клиентпен сөйлесуді білмейді. Салауат жайлы үйретпей тұрып, клиентпен сыпайы сөйлесіп любой затқа көндіруге болатынында ұқтырып қойсаңыздар, Ұнамаса возврат жасаңыз деген не сөз, соған кеткен уақытымше? Товар туралы алдын ала ескертіп, дұрыс салып жібергеніңізде бұлай болмас еді.","Товар плохого качества,Продавец"
12678,"разочарована очень. приняла не распечатав коробку. после того как курьер уехал распечатала, но учитывая что без очков посмотрела ничего не увидела. но сегодня пришли гости, захотелось показать к новой кофемашине ещё возможность холодного кофе. но более зрячие увидели трещину в стакане. к сожалению упаковку выбросили. очень разочаровалась, не красиво поступаете, изначально понятно, что положили треснула стакан, в такой упаковке он не мог разбиться.",Товар или упаковка поврежден
9948,"Хотелось фильтр пакетики с противовоспалительным эффектом. Не столько форма беспокоит. Сколько содержимое. В варианте с цветками ромашки который прислали в составе 5 трав, в варианте противовоспалительный 7 трав, он более эффективный. Но все равно пропью и этот. Спасибо.","Другой товар,Продавец"
7090,"Продавец City kids молодцы, продают оригинал по приемлемой цене, и отправляют точно по картинке, а то был случай, когда отправляли подделку. Уже не первый раз заказываем у этого продавца.",Продавец
6221,"Очень сильно маломерят, заказала 40, там весь 37. 5, а по качеству понравилось, сделала возврат, очень печальненько.","Неинформативный,Товар плохого качества"
13106,"товар пришел в ужасном состоянии. вся пудра была разбита, большая половина была рассыпана. безответственность гарантирована с магазином milabela, не советую этот магазин!",Товар или упаковка поврежден
1189,Бәрі тегіс кесіліп есептелген.,Продукт
5194,Не работает замок.,Товар плохого качества
11511,магазин whey.kz продает подделки ..с накрученными отзывами..возвращать деньги отказывается ..ложка должна быть золотиста ..запах не тот,Подделка
10388,"база с частичками волокна, ей можно только делать тонкую подложку, но выравнивать ей можно но потом если где-то подпилить все волокна торчат, мне не удобно с ней работать",Товар плохого качества
8218,Спасибо достойный магазин,Продавец
7037,"Пришло не то что на фото. У всех углы закругленные а у меня пришли острые, а так же все дырки для скручивания кривые не совпадают. Все края кривые получились, я конечно все понимаю что сейчас цены заоблачные ну извините за такую цену качество не соответствует. Я очень расстроена",Другой товар
8918,"Телефону 2 недели, подарили сыну 27 декабря. 12 января аккумулятор уже 98 процента. Сделаем возврат.","Возврат,Неинформативный"
3454,"Качество ужасное, дал фото дагыдай емес алмандар.",Другой товар
11707,не аккуратно порезали место для ремешков.,Товар плохого качества
9255,"Только установили, пока все устраивает.",Неинформативный
7319,"Размер не соответствует бирке, цена слишком завышена.","Цена,Другой товар"
6829,Привезли не тот цвет.,Другой товар
8413,Спасибо. Каспи.,"Каспи,Каспи,Каспи"
7945,"Светит отлично. Хватает на 5 минут. Заряжал почти сутки. Похоже аккумуляторная батарея вложена старая. Видно, что коробка не заводской упаковки.",Б/у
8065,"Совсем не такой как на фото. Кардиганом я бы его не назвала,скорей на пальто похоже. Цвет грязно -жёлтый! Постирать охото сразу. Но в целом качество неплохое,приятный к телу,мягкий!",Другой товар
7968,"Сервиз ойымда_x001A_ыдай шы_x001A_ты _x001A_те _x001A_демі, курьер _x001A_з уа_x001A_ытынан да жылдам жіткізіп берді.  Мені_x001A_ тапсырыс берген сервисім васиила фирмасыны_x001A_кі еді, ма_x001A_ан катерина фирмасын _x001A_келіпті.  Б_x001A_лда жаман емес<unk>. .",Другой товар
6428,Подделка Сульсены в магазине OneNails.,Подделка
8000,"Сказать, что я в шоке, это ничего не сказать. Брала думала будет цельная. Привезли 4 коробки метража и 1. 5м 5м. Я то конечно в плюсе бы осталась Но не надо мне такой бардак. Возврат. В первый раз с таким столкнулась. Жалко и обидно, я ждала ее.",Другой товар
9672,Устагышы жок. Yiwumart дукенінен алдым,"Продавец,Неполная комплектация"
10438,"блузка хорошая, но запачканная в чем то.",Товар или упаковка поврежден
4613,Мен кок цвет заказдап едим вооб<unk> е баска зат келди.,"Продавец,Другой товар"
3992,"Купальник ұнады, сапасы жақсы, қызыма дәл келді.",Продукт
6691,"Порошковое молоко. При добавлении в чёрный чай получается чай не бежево-коричневого цвета, а бледной серого цвета. Вкус молока не похож на молоко, а похожа вкус мела. Не рекомендую к покупке. За этот месяц три раза покупала в разных местах и результат один и тот же.",Товар плохого качества
12977,"так себе, где-то играют, где нет.",Товар плохого качества
7689,"Рюкзак хорошего качества, но плоский, дна вообще нет. На картинке не видно, в описании ширина дна 11 см, а дна нет. Написала на возврат, пишут не указала число и адрес, добавить не получается, возврат отменен. Видимо, не хотят делать возврат.",Другой товар
7322,Размер не тот.,"Другой товар,Другой товар,Другой товар"
1030,Быраз гүл алдым Каспиден бирде бири дұрс шыкпад.,Товар плохого качества
10024,"Часы получили, но увы не смогли подключить к телефону, попросили помощи у продавца, но помощи так и не дождались, пришлось сделать возврат.",Неинформативный
2220,Енді алмаспын онбагандар поделка салып жіберген не копірмейді не иісі жок жарты жыл бурын алган едім ол оригинал еді иісіде копіргеніде кушти еді алаяктар адал сауда жасаңдар.,Подделка
3774,"Коврики красивые, но постепенно вся блеск отстирается.",Продукт
9941,"Хотела купить гель спф, но перепутала. В целом неплохой спф, вроде оригинал лучше купите гель, чем этот.",Товар плохого качества
10854,"доставка вовремя пришла, но без сборки. шкаф маленький, хотела положить чисто полотенца и постельное белье. но не поместился.","Доставка позитив,Товар плохого качества"
12900,спирти көп. .,Товар плохого качества
12741,"сама неверно подобрала размер, высоковат, надо было брать 21 ил 18 см. и да, мой s размер совсем не s, а где-то xs если не меньше, поэтому утяжки не совсем помогли. корсет носила после операции, но только ради того, что купила, ни в профилактических целях. такое покупать надо только тщательно перемерив все предлагаемые варианты, а не как хирург написал.",Товар плохого качества
7759,"Самый главный 2 ұстап тұратын темірлері жоқ, хоть ески батуттикин лактырмай. Соны салып алдық возврат жасап уакыт алмай хоть жарты ақшасын кайтарса.","Возврат,Неполная комплектация,Возврат,Неполная комплектация"
1755,"Деньги сняли, а товар не доставили.",Доставка негатив
3793,"Коктейльді ішіп көрдім дәмі біртүрлі, ұнамады. Оригинал емес ау. Сыртында түрікше жазылған. 550г деп тұр фотода, маған келгені 500г.",Подделка
10237,Этого товара нет на оригинальном сайте. Соответствует заявленному. Положили маску.,Подделка
11663,"на холодную осень, на северную зиму не пойдут, неудобно надевать, собой нужна ложка всегда.",Товар плохого качества
4327,Магазин magway.,Продавец
11984,неработает вообще.,Товар плохого качества
110,"2 помпа алдым, екеуіде жасамайды, оны қайта возврат жасап журетин уакытым жок еди, ұят екеуіде жасамағаны.",Товар плохого качества
13301,"ужасный товар, мне до сих пор плохо, подделка.",Подделка
10383,"аферист а не продавец. прислал «паленные» наушники вместо заказанных. на звонки не отвечает, возврат сделать - адрес левый прислали. .зря выбрал данного продавца, не рекомендую.",Подделка
11356,"колонка хорошо играет, микрофон сразу сломался, один день попели и то про часика только. микрофон.",Товар плохого качества
7709,Саидет.,Неинформативный
13546,"я не в восторге, очень мягкий материал, во время использования сильно сжимается, форма теряется. в общем не приносит полноценный результат.",Товар плохого качества
5731,Осындай заказ бергем. Бас_x001A_а арзанын салып жіберіпті,Другой товар
2917,"Замечательный магазин, в восторге от качества обслуживания",Продавец
5586,Озым барып алып кеттым телефон звандасан алмайды тексерып бермейды козбе козбе.,Продавец
11243,"качество не очень, заказывал несколько предметов, остальные все хорошие, а этот инструмент как будто подделка.",Подделка
12785,"светит хорошо. только это не оригинал osram, брал за 30к как оригинал.","Цена,Подделка"
6326,"Перед покупкой стоял вопрос о платеже, выбрать в рассрочку или полная оплата. Так как на товара указан 10%-ный бонус оплатил всю сумму сразу. После оказалось, что это не так, 10% так и не получил. Связался с оператором, заявку приняли, позже позвонили и сказали что этих процентов не положено. После этого не хочется больше иметь дело с данным банком. Пользуюсь чисто для переводов. Да и комиссии у них большие.",Каспи
13151,"товар уактында келди, каспиге рахмет.",Доставка позитив
11638,на линзе был отпечаток чужого пальца и упаковка была затерта.,Подделка
1515,"Вроде хороший, еще не пользовалась.",Неинформативный
13254,"ужасно острые, не понравились(.",Товар плохого качества
12930,"стулья пришли хорошо упакованные. внешний вид нормальный, но если присмотреться есть косяки в плане покраски и дна стульев. походу где то не хватило материалов.",Товар плохого качества
12710,"реплика. сталь точно не d2. мягкая, заточку плохо держит.",Подделка
11791,"не оригинал что ли?он мне испортил лицо, и очень сильно сушит.",Подделка
2263,"Ещё не пользовалась, но боюсь открывать, так как постомат находится на улице и когда получала товар, температура воздуха была -14°С. При вскрытии упаковки после разморозки между каждым пакетиком шампуня образовался конденсат. Очень пожалела, что сразу не сфотографировала и не сделала возврат товара.","Возврат,Товар или упаковка поврежден"
4479,"Материал жақсы бірақ дәл фотодағыдай алғым келген, ондай келмеді.","Другой товар,Другой товар"
4239,"Лампочка жақсы жанады, сапалы товар кеңес беремін.",Продукт
11914,"не советую, зарядка сразу сломалась, не успели и день поработать.",Товар плохого качества
12491,"принесли коробку сильно отличающуюся от оригинальной ,курьер сунул пакет и ушел ,код даже не спросил ,хочу оформить возврат","Подделка,Возврат"
893,"Благодарю продавцов за обратную связь. Круто отработали, рекомендую!",Продавец
1490,Вообще не тот цвет.,Другой товар
11240,качество не очень,"Товар плохого качества,Товар плохого качества,Товар плохого качества"
1850,"Долго везли. Оформил возврат, а они не возвращают деньги уже месяц. Верните деньги.","Возврат,Неинформативный,Доставка негатив"
10280,"Я заказал другой товар, обман это.",Другой товар
9030,"Товар не оригинал, китайская подделка теперь посмотрим на деле как будет работать.",Подделка
324,MAGN<unk>M рахмет.,Продавец
1215,"В комплекте нет клейкой основы, как указано в описании, я хотел установить этот держатель на стекло.",Неполная комплектация
8871,Тез келді! Енді көреміз қандай екенін.,Доставка позитив
2933,"Запах не такой как рекламировали, пользуюсь как обычное мыло.",Товар плохого качества
8425,"Спрей пришёл в срок, но, к сожалению, это не оригинал. Упаковка отличается от фирменной: шрифт и цвета немного не те. Аромат держится недолго и отличается от оригинального. Покупкой недовольна, ожидала оригинальный продукт.",Подделка
4689,Мешок для обуви не положили.,Неполная комплектация
13823,Өкінішке орай товар майысып қисық болып келді.,Товар или упаковка поврежден
10973,зависает.,Товар плохого качества
12037,"ну такое себе. думаю не стоит своих денег. ну всё же приобрёл, надеюсь прослужит.",Товар плохого качества
12883,сомневаюсь в подлинности этих наушников. по звуку как будто вернулся в 2007 год. заказывал в магазине alltech. не советую.,Подделка
13637,Құлаққа тағатын заказ бергем біріақ басқа зат келді маған возврат жасаймын.,Другой товар
1129,"Біртіни тугыл аяк колдыкын нормально жулмайд, лучше шугаринк сти берген дурыс.",Товар плохого качества
731,"Барлығы жақсы, уақытында келді.",Неинформативный
2918,"Замечательный магазин, внимательный менеджер. Доставка день в день, что очень радует. Хвостики довольны! Спасибо вам, что вы есть! Курьеру отдельное спасибо за быструю доставку!","Доставка позитив,Продавец"
10236,Этого платья нет в наличии.,Продавец
3084,"Идеальная мышь за 1, 5к тенге.",Цена
6808,"Привезли вообще не то, что заказывали. Сделайте возврат средств.","Другой товар,Возврат"
7297,"Размер бармады, возврат болама екен.",Возврат
4588,"Мен б_x001A_лар_x001A_а та_x001A_ калдым осы т_x001A_сті та_x001A_дап акшасын толисин, ал б_x001A_лар баска т_x001A_сін салып жиберген хабарласып айтуына болады гой, еркертіп б_x001A_л т_x001A_с жо_x001A_ баскасын сала берсем болама деп канша рет отказ жасадым об<unk> ым Баска т_x001A_сі келеды деді бугин Ертен ауыстырып берем деп мен хабарласкасын солай Айтып т_x001A_р ж_x001A_мыска жауапкершілік болу кк деп ойлаймын.","Продавец,Другой товар"
4304,"Ма_ан м_лдем м_здатпайтын морозильник салып жіберген. Samga teshno магазин, возврат_а заявка тастасам жауап бермейді, тел жауап бермейді.",Другой товар
13011,тесік болып келді.,"Товар или упаковка поврежден,Товар плохого качества"
2795,Заказывал Themra отправили Lokmani но работает пользуюсь всего 3 день,Другой товар
10266,"Я выбрала цвет синий, а вы мне розовый почему.",Другой товар
7601,"Рақмет!!!Доставка раньше ,упаковка хорошая ,замочки то что надо все рабочие.Цены приятные.👍👍👍👍👍","Продукт,Доставка позитив"
798,"Батарейкасы жок екен, алі қосып көрмедім. Былай жақсы сияқты.",Продукт
6232,"Очень удивлена почему такая цена. Пока результатов не увидела, только 2 дня пью. Спасибо Каспи, получила очень быстро.","Доставка позитив,Каспи,Цена"
734,"Барлығы түгел келді. Курьерге отдельно мың алғыс, алдын ала звондап, ертерек әкеп берді. Kiwano магазинін 100% ұсынамын.",Доставка позитив
8071,"Сойдёт, обычный пластик, хотела чёрные.",Другой товар
2244,"Есть русский буквы. Не могу включить подсветку. Нажимаю fn+/ не включается. Пожалуйста, подскажите.",Вопрос клиента
178,4 парта заказ бергем 1 еуіні_x001A_ шеті тре<unk>ина и ручка салатыны салынбай _x001A_ойды 4 парта_x001A_ада а так жа_x001A_сы о_x001A_ушылар_x001A_а _x001A_нады.,Другой товар
9701,Фото дагыдай емес баска вапше.,"Другой товар,Продавец"
10610,вкус ванили нет вовсе.,Товар плохого качества
1174,"Бәрі дұрыс келді, еш минус жоқ.",Продукт
8260,Спасибо за подарок. Так аккуратно упаковано.,Продавец
9716,Фотода м_x001A_лде бас_x001A_а тауар. _x001A__x001A_самайды м_x001A_лде,Другой товар
1831,"Добрый вечер! Заказ 5104 пришел неполный, забыли положить авокадо. Доставили в 20. 40.","Неполная комплектация,Доставка негатив"
11335,"классная терка, удобно что есть контейнер. пришла слегка помятая, но на работу никак не влияет поэтому оставила.",Товар или упаковка поврежден
790,Басқа товар салып жіьерген ұятсыздар возвратта жасамады.,"Другой товар,Возврат"
13622,Қызыма оқуына мотивация бере алдық.,"Продукт,Продукт"
1781,"Джинсовойдың качествасы өте керемет. Алыңыздар. Магазинге үлкен рахмет, екінші заказ бергенім размерін дұрыс бермеген едім, возврат кабылдап сал үлкенін салып жіберді. Рахмет үлкен.","Продавец,Продукт,Доставка позитив"
3201,"К сожалению, мне продали неоригинальное средство. Я пользовался им в течение месяца, и за это время состояние моей кожи заметно ухудшилось: появились высыпания, подкожные прыщи, раздражение. Только позже я узнал, что товар оказался подделкой. Очень неприятный опыт — как с точки зрения качества продукции, так и последствий для здоровья кожи.",Подделка
198,"5% бонус должен был поступить, но не поступил. Почему?.",Вопрос клиента
6451,"Подделка! Не берите, продавец Карапуз продает подделку. Подгузник как целлофан! Может вызвать аллергию у ребенка. Продавец еще отказывает в возврат. На фото с права оригинал, который мы пользуемся. Слева подделка, которую продавец отправил мне. Если посмотреть качество видно на фото. Даже по упаковке можно увидеть разницу. С права оригинал!","Продавец,Подделка"
11507,магазин jas market отправляет китайскую подделку.не советую у них брать.,Подделка
4087,Кыздар калай колданады айтып жиберсениздер билмей отырмын. Кай бирин биринши дегендей этаптарын айтып жиберсенздер отиниш.,Вопрос клиента
7675,Руль кревой.,Товар плохого качества
5193,"Не просыхает. Лампа у меня оригинал, новая, сушит хорошо. Можно вернуть?.",Вопрос про гарантию
548,"Ал_x001A_аныма 1 апта бол_x001A_ан жо_x001A_, таусылып жатыр, _x001A_олданыл_x001A_ан товарды сат_x001A_анба? Магазинге жалоба тастаймын.",Продавец
3339,Каспи рахмет коп коп.,Каспи
13235,"ужас вооб<unk> е сөзім жоқ бірақ товар сыйлыққа алып едім, каропка кішкентай, барахолкадан арзан, курьер алып келе салған.",Товар плохого качества
8620,"Суреттегідей емес (дизайн, цвет, качество вооб<unk> е другое. Заказ уа_x001A_ытынан 10 к_x001A_ндей кешігіп келді. Не заказывайте. ИП avocado.","Другой товар,Каспи,Продавец"
1187,Бәрі күшті рахмет уакытынан ерте келді күшті жұмыс жасап тұр,Доставка позитив
7465,Рахмет продовец Diona сыйлыққа фиксатор кондиционер салып жіберіпті үлкен рахмет.,Продавец
8777,Тамаша.,"Неинформативный,Неинформативный"
2532,Жып жинақы дерзко.,Продукт
8094,Спасибо CatZoo за приятную неожиданность в виде игрушки для кота!,Продавец
2314,"Жаксы, унады. Ойланбай заказ бересениздер болады.",Продукт
11287,"качество ужасное, мне не понравилось(.",Товар плохого качества
9967,Цвет другой.,Другой товар
11564,"мебельді уақытында алып келді, қайырбек есімді азамат 4 этажға дейін көтеріп алып шығып берді.",Доставка позитив
8446,Срзау б_x001A_зылып _x001A_алды _x001A_ой істемиды,Товар плохого качества
7533,"Рахмет, тағы аламын.",Продавец
13915,"Өте күшті маска. Иісі де супер. Шаштарым жібектей болды. ТОО EDERRA<unk> AB дүкеніне рахмет, 2 пробник маска салып жіберіпті. Міндетті турде баска өнімдерін аламын.","Продавец,Продукт"
7663,Риза емеспін. Дәптер керек болған қазақ тілде! Ал мен тетрадь алдым.,Другой товар
66,120 емес 60 см жыберыпсыз мен сураган зат емес.,Другой товар
5127,"Не поддерживает турбо заряд как оригинальный шнур, лишь быстрая зарядка.",Подделка
4712,"Мне не доложили товар, куда мне обратиться?.","Вопрос клиента,Неполная комплектация"
5214,"Не рекомендую. Мне доставили товар ненадлежащего качества. Прорези не до конца и местами грубо вырезаны, можно порезаться. Оформила сразу возврат. Долго забирал курьер Каспи, потом долго доставляли товар продавцу, а сегодня продавец отклонил заявку на возврат, не указав основания. Итого моя эпопея с возвратом некачественного товара длится 18 дней, и вопрос возврата денег ещё не решён.","Возврат,Товар плохого качества"
3260,"Как правильно установить, к болгарке есть инструкция.",Вопрос клиента
7497,"Рахмет үлкен, тез уақыттан ерте келді, үлкен рахмет.",Доставка позитив
13075,товар оказался подделкой.,Подделка
5033,"Не люблю оставлять негативный отзыв, но в этот раз пришлось. Ранее заказывала у этого продавца данный парфюм и осталась в восторге. Решила повторить и полное разочарование. Крышка атомайзера кривая из-за этого парфюм неплотно сидит и легко может выпасть. Так же цвет парфюма в этот раз отличается от предыдущей, что дает повода сомнению в качестве парфюма. Для наглядности приложу фото. Слева мой первый заказ с права второй.",Подделка
9514,Удобный. Не скользит. Просто супер. Ребенок хорошо сидит. Home hits. Благодарю за быструю доставку.,"Доставка позитив,Продавец,Продукт"
2572,"За свою цену стенка очень порадовала, качество соответствует цене, по минусам: ключик для закрутки болтов, быстро сточился. Пришлось искать новый, чтобы собрать до конца и ширина доски для забивки задней стенки маленькая, ювелирно надо гвоздики вбивать. В целом впечатления хорошие.",Продукт
11772,"не могу получить заказ в постомате - ячейка щёлкает, но не открывается. позвонила в каспи - сказали, что оформили заявку на ремонт постомата. жду.",Вопрос клиента
10072,"Чудо сэндвичница, все быстро и классно выпекает, только вот инструкции и гарантийного талона нет(.",Вопрос про гарантию
622,"Арзангой но алғасын сынық емес болып келу керекта 1500 тг алып оны калай возврат жасап отырасың, дұрыстап жіберу керек еді.",Товар или упаковка поврежден
1681,"Гладит не плохо. Но вот вертикальное отпаривание не очень, вода льется, то ли не разобралась то ли не соответствует описанию.",Другой товар
6222,Очень сильно маломерят. Надо было указать это в описании товара.,Вопрос клиента
787,Басқа сырға салып жіберген. 2. 46 емес 2. 5 0 болғаны үшін 10000 теңге төледім қосымша. 8 наурызға сыйлық ретінде алғаннан кейін возврат жасамадым. 0. 04 гр үшін 10000 тг көп. Алаяқтық фактісі. Реті келсе басқа магазиннен алыңыздар.,"Другой товар,Продавец"
3332,"Каспи магазинге ерекше рахмет осындай онлай сауда козин ойластырып койган, оте ынгайлы бар жагын карастырган, заказ дурыс болмаса возврат жасап кайта заказ беруге болатыны, коркпай сениммен алуга болатыны оте жаксы! Браслет ұнады, размері бар жағынан жақсы, ерекше рахмет ИП Аскарбек магазинге, продовецке барып заказды видео, фотоға түсіріп, түсіндіріп и уақытымен жеткізіп бергеніне!.","Продавец,Продукт,Каспи"
6390,Плохо 1060т каитып берсениз.,Вопрос клиента
13445,"шапка хорошая, просто размер очень маленький, у меня дочке 1 год 4 месяц не влезет, шапка у неё вроде голова не большая явно не 54 размер.",Товар плохого качества
6008,Отпечаток мүүүлде істемейді екен.,Товар плохого качества
9887,Хороший продавец,"Продавец,Продавец,Продавец"
8955,"Товар брак болып келді. Батарейка салды_x001A_ жа_x001A_а ты_x001A_ылдап айтпайды. Видео салу_x001A_а бол_x001A_анда, видео_x001A_а т_x001A_сіріп жіберетін едім.",Товар или упаковка поврежден
12270,плохое качество не грузится нам не понравилось,Товар плохого качества
3280,Камераны жауып тұрмайды. Фотода камераны жауып тұратын чехол көрсетілген.,Другой товар
1411,"Вместо заявленных 200 грамм, прислали пакеты по 100 грамм. Оформила возврат.","Другой товар,Возврат"
9857,Хороший докер.,Продукт
12800,сережки пришли сломанные.,Товар или упаковка поврежден
10363,"алмаңыздар, жақсы зат емес екен, суреттегідей люланын формасын вооб<unk> е шықпайды.",Товар плохого качества
7688,Рюкзак совсем другой.,Другой товар
8631,"Суреттегіден басқа түрде келді, досым жақсы көрген түс пен гүлдер болғандықтан алып едім. өкінішті!.",Другой товар
12134,"открыла, достала, и как посыпалась бахрома, посмотрим будет ли после стирки.",Товар плохого качества
515,"Адам сияқты ақшасын төлейсін, сынығын салып жіберіпті.",Товар или упаковка поврежден
6158,"Очень маленький альбом, за такую цену брала большой.",Цена
478,Іздеп жүрген булабкам.,"Неинформативный,Неинформативный"
11342,"книга на казахском языке, описание хотя указано на русс, не подошла, можно ли обмен сделать на русс версию?.","Другой товар,Вопрос клиента"
4476,"Матасы жұқа жазға күшті екен, 74 размер 2 айлық қызыма кішкене үлкендік қылды, 3 айымызда киерміз енді, тура фотодағыдай келді.",Продукт
10777,дешевый пластик.,Товар плохого качества
2647,"Заказ пришёл раньше срока, но вместо 10 мл, как пишут пришло 5 мл.",Другой товар
11497,"липкий и пахнет не очень. сомневаюсь, что это italwax?",Подделка
273,"Apple team маг жауапсыздық танытты. Гарантия талон дұрыс емес, фиск чек бермей отыр. Товар возврат жасау ушін қиын жағдай туды. Мына маг алмауға кеңес беремін. ҚР заңы бәрімізге ортақ. Сотка электр номерді оқымады.","Неполная комплектация,Продавец"
